rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,date_of_birth,sorting_key
rec-6448-org,liam,egan,83.0,knox street,ravensfield,yoogali,2454,19470718.0,6448
rec-1534-org,ethan,nguyen,27.0,beagle street,,bundamba,4350,19590516.0,1534
rec-9122-org,takeisha,noble,6.0,colvin street,,raceview,5371,19051207.0,9122
rec-3152-org,tara,macgowan,238.0,morrison street,,cranbourne,2469,19390621.0,3152
rec-189-org,harry,kulas,10.0,tristania street,combogolong,samford,2009,19330605.0,189
rec-8466-org,shakirah,hawes,315.0,antill street,,hayborough,2100,19480328.0,8466
rec-9681-org,daniel,coulls,33.0,eungella street,,greenfield park,2194,19760725.0,9681
rec-896-org,ruby,coffey,852.0,barraclough crescent,,mooroolbark,5554,19971113.0,896
rec-2307-org,brooke,mcgregor,179.0,quiros street,st annes rest home,branxton,3020,19680603.0,2307
rec-3681-org,joshua,hare,74.0,currong street,,cardiff,3047,19710516.0,3681
rec-6701-org,charlotte,bunt,4.0,langdon avenue,wytaliba,shoalhaven heads,4871,19931221.0,6701
rec-5585-org,sarah,senese,91.0,gundulu place,,ringwood north,6110,19550209.0,5585
rec-3188-org,jade,longo,1324.0,medley street,,frankston,2225,19160703.0,3188
rec-9558-org,isabelle,webb,43.0,summerland circuit,,peakhurst,3191,19330721.0,9558
rec-5198-org,harry,millar,464.0,arabana street,,nowra,2731,19751013.0,5198
rec-5512-org,bradley,coulson,29.0,carrington street,villa 80,armidale,3770,19090718.0,5512
rec-7087-org,josephine,siemon,77.0,newdegate street,,kincumber,5167,19610906.0,7087
rec-5228-org,alexander,green,63.0,monaro crescent,kalang,clyde,7112,19490509.0,5228
rec-823-org,daniel,butt,44.0,kent street,,kellyville,2170,19980808.0,823
rec-3199-org,angie,bentham,18.0,forbes street,,emu plains,4060,19950520.0,3199
rec-223-org,catherine,browne,27.0,learmonth drive,,fishermans bay,4824,19210813.0,223
rec-4443-org,daniel,stubbs,7.0,,,ringwood,2330,19340101.0,4443
rec-2276-org,georgia,campbell,52.0,warrambool close,,woy woy,2484,19340225.0,2276
rec-2336-org,lucy,klemm,56.0,kudyera place,tranquility gdns,strathalbyn,2161,19271105.0,2336
rec-1358-org,joshua,rothe,16.0,wettenhall circuit,,prospect,3910,19730730.0,1358
rec-9015-org,mitchell,hauser,3.0,capella crescent,,burwood,3053,19300418.0,9015
rec-2911-org,brodie,hassall,16.0,nemarang crescent,sunrasia psychiatry centre the gable sui,winmalee,2444,19380923.0,2911
rec-7373-org,jordyn,schuster,16.0,blair place,,caulfield,4350,19771128.0,7373
rec-2158-org,matthew,browne,55.0,messenger street,,moss vale,2147,19841212.0,2158
rec-7717-org,chloe,cheel,61.0,arabana street,,atherton,2484,19210407.0,7717
rec-4594-org,hudson,teh,17.0,badimara street,,salisbury,3121,19501212.0,4594
rec-4944-org,kayden,millar,176.0,sayer place,,clayfield,4161,19180602.0,4944
rec-3777-org,lukas,lambropoulos,193.0,spensley place,,terrigal,6052,19900111.0,3777
rec-9263-org,tiana,kammermann,38.0,elsey street,,melton south,4744,19440513.0,9263
rec-544-org,nicole,white,141.0,conigrave place,cinema centre bldg,carrara,2441,19851123.0,544
rec-4156-org,kayden,noble,15.0,sheehan street,trellech,white hills,4214,19440831.0,4156
rec-4740-org,tiahnee,beric,19.0,white crescent,dunbogan caravan park,beaumaris,3222,,4740
rec-6153-org,montana,szczecinski,1.0,brimage place,kellys lookout,dandenong north,3132,19991029.0,6153
rec-6800-org,alysha,wreford,8.0,currong street,,gol gol,4556,,6800
rec-7101-org,sarah,paterson,2.0,bardolph street,,dundas valley,3184,19900813.0,7101
rec-7125-org,isaac,hignett,13.0,towner place,,mourilyan,4701,19371110.0,7125
rec-2314-org,teal,hardbottle,12.0,ormond street,,stradbroke,2763,19580225.0,2314
rec-3031-org,amber,fysh,224.0,london circuit,merrijig,prospect,4362,19920420.0,3031
rec-1761-org,livia,white,138.0,benjee place,jingara,south melbourne,3084,,1761
rec-5436-org,benjamin,white,16.0,bannister garden,john flynn medical centre,stroud,6060,19980927.0,5436
rec-857-org,emiily,matthews,28.0,conner close,,cable beach,7109,19041110.0,857
rec-10732-org,brooke,lombardi,11.0,counsel street,munroe home,balwyn north,2017,19290302.0,10732
rec-2668-org,imogen,everett,36.0,charterisville avenue,,carss park,4301,19330406.0,2668
rec-2439-org,annabella,,1.0,percy crescent,gundaline,hyland park,2650,19460812.0,2439
rec-1508-org,jackson,weaver,44.0,marcus clarke street,narada,noble park,4625,19161010.0,1508
rec-2690-org,luke,campain,120.0,gaunson crescent,carowood,killara,4560,19900917.0,2690
rec-6343-org,holly,,21.0,rogers street,,hawthorn,2176,19331005.0,6343
rec-2143-org,xavier,lahey,7.0,burrinjuck crescent,,lindfield,2161,19840919.0,2143
rec-8894-org,julia,falting,94.0,spowers circuit,,banjup,4573,19370416.0,8894
rec-9962-org,imogen,vincent,75.0,windradyne street,cascades,mentone,3183,19711221.0,9962
rec-2763-org,jack,mccarthy,9.0,gairdner circuit,tulloch,sandy bay,2153,19280319.0,2763
rec-5618-org,abby,rickett,249.0,george street,mt martin,magill,5501,19250316.0,5618
rec-6994-org,catherine,matthews,7.0,james street,,suffolk park,6026,19400424.0,6994
rec-3814-org,reegan,rawlings,1.0,moore street,biltbilli,woy woy,2024,19410520.0,3814
rec-10488-org,aneka,ziomek,16.0,allambee street,,spencer park,2615,,10488
rec-5794-org,pace,donaldson,7.0,scott street,inishmore,unanderra,4170,19880419.0,5794
rec-8110-org,lachlan,excell,27.0,cameron street,parry house,lockhart,4127,19660706.0,8110
rec-3177-org,nicholas,noble,1.0,blacket street,,buccan,3055,19880718.0,3177
rec-9100-org,christina,white,14.0,william hudson crescent,,parkville,5109,,9100
rec-7078-org,sarah,white,56.0,namatjira drive,,holden hill,2047,19850616.0,7078
rec-6836-org,eliza,pascoe,1.0,cassia place,,florey,3996,19700410.0,6836
rec-4601-org,jack,benger,4.0,clifford crescent,,frankston,2190,19560126.0,4601
rec-3871-org,harry,,72.0,shumack street,,gnowangerup,2614,19480601.0,3871
rec-6609-org,liam,jessup,5.0,brereton street,,cronulla,3156,19800930.0,6609
rec-4115-org,georgia,palaktsoglou,8.0,teakle place,bundong,caulfield,3810,19401007.0,4115
rec-3830-org,ryan,coppinger,33.0,chifley place,miniacres,naracoorte,3019,19371030.0,3830
rec-10132-org,kyle,berry,,harper street,,orange,2560,19480824.0,10132
rec-500-org,megan,mccarthy,22.0,clancy street,keith payne hstl,magill,2233,19220408.0,500
rec-2936-org,summer,berry,,marulda street,taronga,toowoomba,3211,19850923.0,2936
rec-1192-org,liam,binns,23.0,currie crescent,,shorewell,2443,19660614.0,1192
rec-8259-org,robert,sires,6.0,mcfarlan place,mountain view ret,eaglehawk,2480,19730525.0,8259
rec-1062-org,nikki,hammer,4.0,spring range road,,cygnet,6151,19621208.0,1062
rec-8079-org,montana,webb,18.0,hurtle avenue,,robina,3034,19110526.0,8079
rec-3636-org,cassandra,kyriacou,99.0,dungowan street,,osborne park,2290,,3636
rec-9729-org,ciaran,seng,17.0,marungal avenue,,nunawading,2760,19370126.0,9729
rec-5264-org,jamie,donaldson,131.0,le hunte street,waverley lodge,bowral,2126,19150123.0,5264
rec-1964-org,lachlan,reid,26.0,saville close,mcivor ridge,warren,3084,19170228.0,1964
rec-10070-org,,matthews,79.0,badimara street,rosedale,kotara,2204,19031105.0,10070
rec-8304-org,flynn,george,63.0,sirius place,southbidge,ballina,3977,19880608.0,8304
rec-1854-org,pia,mesecke,60.0,sewell place,rocor,safety bay,2062,19811116.0,1854
rec-4981-org,brodie,green,7.0,castley circuit,,inglewood,2232,,4981
rec-5374-org,olivia,paine,40.0,,ohio station,sheidow park,6026,19330831.0,5374
rec-5630-org,jessica,coulson,27.0,twelve trees crescent,,bacchus marsh,2573,19090816.0,5630
rec-8737-org,shenae,ryan,32.0,goulburn street,,greenwood,2525,19270705.0,8737
rec-6135-org,jazz,pegg,382.0,,,bexley north,6016,19750806.0,6135
rec-447-org,jackson,iacopetta,7.0,duffy street,emerandi,exmouth,6153,19880212.0,447
rec-8284-org,jessica,hauripz,7.0,mackellar crescent,,yorkeys knob,2906,19000308.0,8284
rec-2422-org,zali,clutterbuck,1520.0,boobialla street,ashbank,leichhardt,3478,19420427.0,2422
rec-6137-org,vanessa,bevin,49.0,federal highway,,greensborough,2176,19840224.0,6137
rec-6832-org,isabelle,plaetrich,6.0,hanna street,,mill park,3011,19050927.0,6832
rec-4947-org,peter,laskaridis,8.0,gair place,dusty corner,keilor east,2204,19270914.0,4947
rec-346-org,nathan,demarco,62.0,reeve close,parklands village,binningup,2114,19580319.0,346
rec-1589-org,sam,voy,5.0,gaylard place,raffa estate,sunshine,4551,19081127.0,1589
rec-9420-org,tegan,kupcs,21.0,gymkhana road,,maryborough,4005,19371225.0,9420
rec-10289-org,brooklyn,matthews,6.0,gatehouse place,,dianella,2250,19700708.0,10289
rec-10600-org,zac,white,8.0,weaver place,,jamboree heights,4007,19631106.0,10600
rec-9128-org,roisin,librandi,6.0,lawrence wackett crescent,,nudgee,6006,19051011.0,9128
rec-3554-org,jaxin,bellchambers,15.0,cazaly close,,boondall,7310,19980601.0,3554
rec-10514-org,jessica,,60.0,wilsmore crescent,parklands estate,wonthella,2067,19170421.0,10514
rec-5216-org,harvey,longo,12.0,jondol place,,sunshine,2145,19030608.0,5216
rec-2082-org,jaiden,herbert,55.0,white crescent,,malabar,4034,19370903.0,2082
rec-3959-org,bradley,lill,21.0,freda bennett circuit,,o b flat,7000,19160229.0,3959
rec-6599-org,braedon,waller,1.0,paul coe crescent,,bluff,2060,19590904.0,6599
rec-2963-org,,huxley,57.0,gamburra street,greenacres caravan park,keiraville,2088,19630131.0,2963
rec-2316-org,macormack,wortmeyer,24.0,khull crescent,,heywood,3081,19460605.0,2316
rec-8683-org,emiily,quast,54.0,punch place,ferndale,parkside,3428,19221016.0,8683
rec-7639-org,chelsea,winfield,91.0,bolton place,,coniston,4655,19760224.0,7639
rec-7776-org,bridget,creagh,6.0,babinda place,,kyabram,2068,19090516.0,7776
rec-4525-org,nicholas,capurso,15.0,southern cross drive,,morven,,19930515.0,4525
rec-2089-org,alana,stanley,14.0,leibnitz place,,dunsborough,3437,19310920.0,2089
rec-7657-org,jed,riddell,11.0,kiewa street,,punchbowl,4121,19100417.0,7657
rec-6442-org,isabella,ballantyne,13.0,sully place,woodport retrmnt vlge,wallsend,4388,19880820.0,6442
rec-4702-org,luke,perriam,67.0,macnamara place,,towradgi,4455,19060527.0,4702
rec-2478-org,adriana,longhurst,1.0,wanganeen avenue,rick-leigh,black rock,3927,19800806.0,2478
rec-3407-org,jayde,neumann,476.0,barr place,parkside flats,frankston,5540,19590114.0,3407
rec-4945-org,bailey,mcelhinney,28.0,bogan place,,cromer,5127,19980723.0,4945
rec-3488-org,brooke,schopman,,wybalena grove,hillside farm,burwood east,2220,19541126.0,3488
rec-7485-org,tynan,heron,20.0,cunningham street,wilgee,taringa,2085,19490329.0,7485
rec-9837-org,olivia,walley,22.0,,naraweena,balaklava,2036,19880821.0,9837
rec-8753-org,keegan,honeychurch,48.0,jansz crescent,,belgrave,2540,19661225.0,8753
rec-4932-org,jake,jeffries,6.0,glasgow place,the gums,carrara,2448,19670217.0,4932
rec-9422-org,aleisha,gaskin,41.0,bunbury street,north star resort,miami,5162,19891231.0,9422
rec-8777-org,alana,harrington,11.0,collier street,,safety beach,2261,,8777
rec-2691-org,liam,berry,999.0,broadsmith street,,applecross,3189,19680207.0,2691
rec-9134-org,max,nguyen,31.0,black street,,loftus,2299,19750507.0,9134
rec-7960-org,edward,stanley,,sternberg crescent,,nowra,4017,19360316.0,7960
rec-4228-org,sonja,kilby,4.0,bonython street,calleen farm,st albans,2065,19630212.0,4228
rec-9593-org,jorja,tranthem,29.0,chauncy crescent,,ballarat,5118,19250526.0,9593
rec-534-org,aleesha,dreckow,7.0,castles place,,normanhurst,3166,19891209.0,534
rec-7164-org,christopher,lowe,42.0,lampard circuit,orana gardens retirement village,kingston,2106,19420325.0,7164
rec-6108-org,ethan,rees,16.0,tatchell street,,frankston,2450,19480202.0,6108
rec-8947-org,sylvie,mason,117.0,prescott street,,doubleview,4500,19470211.0,8947
rec-2117-org,richard,neumann,5.0,salvado place,,rosewater,2656,19800507.0,2117
rec-6859-org,amber,green,17.0,kinkead street,,cairns,2602,19721229.0,6859
rec-10162-org,,klemm,156.0,buntine crescent,buena vista,concord,3178,19580918.0,10162
rec-7257-org,meagan,kilby,41.0,katz place,dooralong valley,newmarket,3224,19751018.0,7257
rec-4970-org,abbie,seib,74.0,ferguson circuit,,mckinnon,2040,19020923.0,4970
rec-3792-org,jackson,wheatley,23.0,mainwaring rich circuit,,st johns wood,2404,19061102.0,3792
rec-4473-org,emma,kaspar,18.0,aspinall street,,matraville,4650,19100501.0,4473
rec-1747-org,madeline,thorpe,19.0,denny street,marlou,aspley,4670,19490914.0,1747
rec-1748-org,aidyn,tyerman,15.0,buckmaster crescent,,nyah west,2905,19880115.0,1748
rec-3-org,brianna,ceiley,35.0,leichhardt street,,port lincoln,4169,,3
rec-4725-org,dylan,clarke,81.0,chewings street,shalvah,thornlie,4701,19921209.0,4725
rec-10464-org,emiily,rees,74.0,mcinnes street,callomonda,blacktown,2023,19770919.0,10464
rec-7903-org,jessica,hanselman,46.0,beattie crescent,whispering pines,kilmore,3216,19990408.0,7903
rec-1082-org,kelsea,lifshack,195.0,macarthur avenue,,melton south,7249,19990410.0,1082
rec-6992-org,ella,mason,109.0,,cawthorns,north ryde,4350,19820222.0,6992
rec-2015-org,jamie,lukeman,4.0,phillip avenue,,forbes,5523,19211009.0,2015
rec-9619-org,barnaby,agius,6.0,marou place,,tennyson,2093,19440726.0,9619
rec-2704-org,cooper,collier,8.0,fraser court,,dalby,4701,19740206.0,2704
rec-4869-org,beau,henderson-smith,18.0,lansell circuit,felbrigg,mount torrens,2440,,4869
rec-5767-org,zachary,thorpe,23.0,ellen place,,winmalee,2450,19210613.0,5767
rec-1384-org,zara,shepherd,7.0,sprent street,tamview,lilydale,2084,19300919.0,1384
rec-4148-org,emma,webb,1.0,larkin close,,rowville,2101,19631119.0,4148
rec-9905-org,ned,stranger,145.0,,,millers forest,4020,19450904.0,9905
rec-5781-org,millane,thorpe,14.0,faucett street,,glenella,2223,,5781
rec-4085-org,isabella,pacey,14.0,lyttleton crescent,,cairns,4207,19271026.0,4085
rec-9069-org,luke,mcgurk,215.0,mackney place,peridon vlge,gray,2230,19671223.0,9069
rec-9980-org,georgia,donaldson,81.0,beattie crescent,,leumeah heights,5600,19131028.0,9980
rec-7857-org,andrea,bradshaw,13.0,boolee street,whispering pines,yarraville,4305,19730409.0,7857
rec-7021-org,amelia,symmons,4.0,downard street,pangani,new farm,6163,19010214.0,7021
rec-10993-org,mitchell,hering,1.0,miller street,,allingham,2354,,10993
rec-7070-org,isabella,tennent,159.0,sterry place,,beecroft,4054,19031101.0,7070
rec-4211-org,alissa,mason,81.0,loftus street,,yamba,2283,19860323.0,4211
rec-2770-org,kai,lowe,10.0,sinclair street,,knoxfield,4630,19650131.0,2770
rec-1249-org,brianna,labrinadis,142.0,igera place,,,5333,19521017.0,1249
rec-3660-org,ethan,moody,10.0,iora place,,toowoomba,6111,,3660
rec-6937-org,paris,winnall,6.0,brigden crescent,,mooroolbark,3875,19810102.0,6937
rec-438-org,tarshya,yee,105.0,goyder street,rosedale,gorokan,2192,19230606.0,438
rec-2986-org,riley,campain,9.0,corringle close,,charlestown,3350,19591101.0,2986
rec-3819-org,aurora,nguyen,20.0,belconnen way,logan central plaza,seaton,2166,19270807.0,3819
rec-8993-org,madison,stanley,508.0,morgan crescent,apt 710,burleigh waters,3815,19090811.0,8993
rec-10905-org,braedon,priest,8.0,maharatta circuit,murga ridge,mosman,2047,19041023.0,10905
rec-6540-org,kirra,rees,20.0,sewell place,,dunsborough,7018,19920514.0,6540
rec-9579-org,emiily,feil,8.0,john cleland crescent,,latrobe,4127,19631014.0,9579
rec-7778-org,ella,pascoe,37.0,leist street,,emerald beach,3013,19990308.0,7778
rec-5360-org,carly,pennell,39.0,nungara street,,riverstone,6017,19810920.0,5360
rec-7769-org,kristin,poskey,,scrivener street,,avondale heights,3105,19801012.0,7769
rec-3108-org,rebekah,ollivier,39.0,minns place,,beeliar,4170,19710605.0,3108
rec-8989-org,matilda,tiller,20.0,hambidge crescent,styleway stud,,7010,19361229.0,8989
rec-7599-org,ellie,kostantakis,17.0,,kyeema,southern cross,3079,19340208.0,7599
rec-2806-org,max,white,12.0,atherton street,,brisbane,2340,,2806
rec-7142-org,melinda,nguyen,64.0,richardson circuit,,kilsyth,2140,19800229.0,7142
rec-1437-org,shane,wiseman,8.0,bosworth circuit,gordale,cherrybrook,2038,19410727.0,1437
rec-7545-org,claudia,chuck,9.0,badimara street,,minchinbury,4035,19550507.0,7545
rec-5813-org,noah,dolan,21.0,berkeley street,,wahroonga,5108,19830910.0,5813
rec-404-org,magnus,cordingley,6.0,selwyn street,,paddington,4370,19710316.0,404
rec-7959-org,jordan,geue,7.0,bimberi crescent,warrawong,blacktown,4580,19680208.0,7959
rec-7912-org,dylan,mccarthy,6.0,beagle street,,doon doon,2176,19850825.0,7912
rec-4173-org,tony,fullerton,21.0,brereton street,crawford,albany creek,4514,19651016.0,4173
rec-8073-org,amy,garnett,410.0,fernyhough crescent,,bilgola plateau,,19070320.0,8073
rec-889-org,james,oake,189.0,bimberi crescent,,hinchinbrook,5608,19190906.0,889
rec-7163-org,alysha,hindmarch,185.0,hoadley street,castlereagh village,elizabeth vale,2528,19720302.0,7163
rec-4723-org,kye,armfield,620.0,skertchly place,,seddon,5340,19050216.0,4723
rec-6096-org,anastasia,green,26.0,gabriel place,,bondi junction,6155,19710703.0,6096
rec-3968-org,jacinta,reid,22.0,ballumbir street,,floreat,,19390103.0,3968
rec-8062-org,james,fenwick,143.0,mcinnes street,upper gellibrand,manly vale,4075,19990209.0,8062
rec-3115-org,nicholas,green,150.0,finniss crescent,,south perth,2284,19551231.0,3115
rec-5271-org,jack,verner,,middleton circuit,,south melbourne,2100,19440917.0,5271
rec-10823-org,tayah,longo,7.0,boult place,raden park,mooloolaba,6021,19200823.0,10823
rec-1796-org,alana,kopernick,14.0,stopford crescent,,mount evelyn,6169,19010401.0,1796
rec-2641-org,alex,rees,80.0,chowne street,,lamington,2422,19650915.0,2641
rec-1707-org,joel,mesecke,1.0,biddlecombe street,,yerrinbool,2216,19870430.0,1707
rec-3935-org,brielle,mcandrew,121.0,troughton street,buderim private hsptl diagnostic centre,norwood,4806,19011222.0,3935
rec-667-org,kaela,reller,41.0,cheel place,,taringa,5076,19011206.0,667
rec-10062-org,emiily,ting,69.0,downward place,norellen,albury,2031,19650910.0,10062
rec-8282-org,benjamin,eversen,348.0,lamond place,strathlea,applecross,5063,19670213.0,8282
rec-9728-org,vincent,highet,22.0,bendigo street,glenbrae,toowoomba,3178,19050313.0,9728
rec-6883-org,montana,stubbs,172.0,warrego circuit,,rosebery,5107,19380801.0,6883
rec-746-org,montana,passmore,4.0,mundang crescent,trevenson park stud,ashfield,3630,19480307.0,746
rec-8185-org,lachlan,clayden,34.0,marrakai street,,lower templestowe,4660,19500207.0,8185
rec-1149-org,dylan,nguyen,39.0,mawson drive,,medina,6054,,1149
rec-2660-org,tanyshah,ziersch,13.0,britten-jones drive,,laverton,5242,19201016.0,2660
rec-8691-org,chelsea,morrison,10.0,serpentine street,,tatura,5022,19311121.0,8691
rec-690-org,megan,zbierski,89.0,ross smith crescent,,kingsford,2287,19280129.0,690
rec-4051-org,,pagoda,20.0,ellenborough street,,osborne park,3051,,4051
rec-6843-org,georgia,campbell,72.0,ahmatt street,,putney,2039,19941003.0,6843
rec-10672-org,daniel,cochrane,27.0,hovea street,sec 1,east fremantle,2486,19560229.0,10672
rec-256-org,jarrod,bellchambers,2.0,gairdner circuit,,paraburdoo,2087,19580208.0,256
rec-2546-org,zac,lowe,4.0,owen dixon drive,,newcastle,4680,,2546
rec-7129-org,connor,weaver,65.0,mirning crescent,,salisbury east,4157,19550614.0,7129
rec-8361-org,jacob,matthews,6.0,walker crescent,koolark,southbank,4812,,8361
rec-4656-org,sarah,cure,1.0,marconi crescent,,toowong,3161,,4656
rec-6010-org,joshua,,122.0,emerton street,,duncraig,6281,19711208.0,6010
rec-9181-org,jairus,matthews,43.0,cromwell circuit,meadowview,canley heights,3082,19670811.0,9181
rec-1604-org,timothy,zbierski,12.0,barrington crescent,summer hill,dromana,2444,19480405.0,1604
rec-1293-org,alisa,white,19.0,miller street,,chester hill,3122,19030924.0,1293
rec-10987-org,benjamin,quilliam,9.0,anne clark avenue,glenbrae,denham,0836,19140224.0,10987
rec-7440-org,joshua,awadahl,64.0,gay place,bletchly park,nelson,4506,19020604.0,7440
rec-786-org,matthew,egan,22.0,farncomb place,,broken hill,2090,19580908.0,786
rec-3549-org,emiily,blake,2.0,learmonth drive,trevellyn,atwell,2099,19910704.0,3549
rec-9008-org,adam,boyle,17.0,herron crescent,kings vale,castaways beach,3880,19880809.0,9008
rec-1968-org,madeline,white,43.0,savery street,,mullumbimby,4730,19450604.0,1968
rec-8623-org,nicholas,,29.0,holden crescent,,frankston,5108,19971017.0,8623
rec-8830-org,sebastian,tarter,6.0,hopetoun circuit,selassie house,caroline springs,2640,19040906.0,8830
rec-10159-org,marco,ellem,50.0,ebden street,house 461,moe,2090,19530704.0,10159
rec-7885-org,ruben,bradshaw,157.0,hewlett circuit,glenview,malabar,2283,19300922.0,7885
rec-2482-org,finn,ballantyne,11.0,fernie place,,kilsyth,4012,19871121.0,2482
rec-4537-org,james,weller,,astelia place,,cawarral,2000,19190125.0,4537
rec-6708-org,robert,crosswell,5.0,dutton street,,eumundi,2152,19991213.0,6708
rec-9296-org,alexander,tu,12.0,moorehead place,,isle of capri,4121,19810311.0,9296
rec-5569-org,ruby,kempe,20.0,ordell street,kimbe,adelaide,2280,19570404.0,5569
rec-7939-org,noah,winfield,18.0,maribyrnong avenue,pacific terraces,port lincoln,3000,19570209.0,7939
rec-5891-org,thomas,collinson,20.0,downard street,,ashwood,3028,19630508.0,5891
rec-10334-org,troy,clarke,7.0,johnstone circuit,,south brisbane,2074,,10334
rec-7287-org,aidan,baynes,38.0,chave street,,figtree,3500,19981016.0,7287
rec-2067-org,edward,wharmby,179.0,ironbark crescent,,view bank,3152,19250223.0,2067
rec-10151-org,jack,lovelock,67.0,chaton place,,ballarat,0870,19160924.0,10151
rec-9835-org,hayley,lock,77.0,learmonth drive,,koo wee rup,2480,19100831.0,9835
rec-2492-org,keegan,wrighte,114.0,fawkner street,,eastwood,6062,19220222.0,2492
rec-6431-org,victoria,paterson,6.0,wolff crescent,rsl westhaven,greenacre,2207,19580407.0,6431
rec-5058-org,joshua,grosser,10.0,ellerston avenue,,orange,3187,19240121.0,5058
rec-603-org,lee,ryan,72.0,outward bound school,briardale,kariong,4715,19920611.0,603
rec-9760-org,olivia,ryan,251.0,ashley drive,malekula,penrith,2428,19770507.0,9760
rec-2603-org,tyler,garrand,4.0,earle street,woodsong,nambour,7008,19570914.0,2603
rec-2694-org,diamond,clarke,387.0,rosman circuit,kimnic park,meringo,3962,,2694
rec-1668-org,lachlan,webb,280.0,robin place,villa 3,auburn,3148,19411206.0,1668
rec-2642-org,skye,gripton,55.0,twamley crescent,,kinglake,6148,19580814.0,2642
rec-1863-org,jenna,dolan,9.0,,,punchbowl,5068,19830215.0,1863
rec-1765-org,magnus,manos,114.0,frater crescent,citi centre,clare,4077,19271113.0,1765
rec-10399-org,alexandra,gulin,280.0,earle street,wayamba,spotswood,2539,,10399
rec-8037-org,liam,sedoriw,36.0,clift crescent,,wahroonga,3977,19161108.0,8037
rec-10278-org,elly,saridakis,29.0,epenarra close,berkeley vlge,petrie,3202,19560708.0,10278
rec-8067-org,tayla,pak,18.0,bunurung close,belvedere,waverley,6535,19720806.0,8067
rec-3797-org,jaiden,wardle,7.0,kinleyside crescent,killarney,flinders park,7008,19751019.0,3797
rec-8423-org,alysha,agius,27.0,,,st clair,4567,19771012.0,8423
rec-7606-org,finn,cother,2.0,dartnell street,willow wood,wallsend,5133,19980601.0,7606
rec-8219-org,bailee,reid,35.0,selwyn street,,gleneagle,7015,19651107.0,8219
rec-7561-org,ethan,pilja,9.0,mollison street,glenmarla rmb 2563,hurstville south,6330,19680402.0,7561
rec-1833-org,emma,green,144.0,miranda place,,toorak,3088,19321225.0,1833
rec-4617-org,emiily,philps,6.0,campbell street,kareela,yagoona,2200,19591202.0,4617
rec-248-org,emiily,coleman,83.0,alabaster street,ingledell,flinders park,3094,19290329.0,248
rec-5437-org,darcy,campbell,66.0,macalister crescent,the willows,broome,3021,19910428.0,5437
rec-4362-org,madison,oats,57.0,rushbrook circuit,,riverstone,3068,,4362
rec-10298-org,jasper,yu,4.0,paul coe crescent,,highton,3136,19360602.0,10298
rec-9787-org,,lazaroff,75.0,nairn place,,kuraby,2640,19530912.0,9787
rec-4973-org,danika,lamprey,172.0,jefferis street,,emerald,4102,19800617.0,4973
rec-8887-org,lachlan,redmond,15.0,jevons place,,greensborough,4702,19080907.0,8887
rec-6052-org,sophie,klekociuk,46.0,southern close,monavale,wallsend,7325,19790427.0,6052
rec-10753-org,kane,badger,1.0,jansz crescent,,braddon,3113,19990510.0,10753
rec-8794-org,jason,nguyen,64.0,bullala circuit,,corio,2640,19190410.0,8794
rec-10124-org,madeline,,21.0,ingamells street,oakridge park,mittagong,2527,19621009.0,10124
rec-7534-org,isaac,rau,37.0,harbison crescent,christian youth camp,hoppers crossing,3850,,7534
rec-9683-org,thomas,singleton,4955.0,walker crescent,,wangaratta,5045,19940612.0,9683
rec-2779-org,paige,palaktsoglou,10.0,bennelong crescent,altona,suffolk park,4069,19430930.0,2779
rec-5270-org,erin,wheatley,11.0,spica street,eastern end,bayswater north,3909,19180914.0,5270
rec-8476-org,hugh,ploughman,40.0,,,pimlico,2443,19400901.0,8476
rec-5176-org,hannah,croker,12.0,,yilgarnia,unanderra,3930,19760509.0,5176
rec-5039-org,toby,zarkovic,133.0,condamine street,,clarinda,0870,19760605.0,5039
rec-6064-org,julia,beattie,69.0,shannon circuit,,andergrove,5540,19631208.0,6064
rec-7182-org,kane,perre,59.0,yarralumla bay,mountain views,pymble,3130,19580427.0,7182
rec-4815-org,daniel,mazurek,24.0,lanley square,cnsultng ste,fadden,2146,19430703.0,4815
rec-1350-org,jessica,grosvenor,20.0,gibson street,ararat turf club,nambour,2614,19960209.0,1350
rec-1412-org,adam,white,8.0,nannine place,port 3 kroombit,beauty point,,,1412
rec-6602-org,ella,kerslake,61.0,oxley street,,broken hill,3183,19041222.0,6602
rec-499-org,maddison,thredgold,1.0,gilbert street,,condell park,2790,19070729.0,499
rec-2386-org,luke,noyce,180.0,hedley street,ormerod cottage,port kembla,2176,,2386
rec-10222-org,madeline,freiman,27.0,jim pike avenue,,hillside,7250,19070601.0,10222
rec-916-org,liam,apted,1352.0,sturt avenue,lakeview park,mount moriac,5032,19900413.0,916
rec-2819-org,thomas,lill,1.0,blamey crescent,,williamstown,3429,19081202.0,2819
rec-8367-org,heather,perre,84.0,carrodus street,villa 3,robertson,2550,19260425.0,8367
rec-8044-org,alana,wang,154.0,rason place,,tennyson,2011,19240122.0,8044
rec-8699-org,kane,damhuis,44.0,macnaughton street,,waratah west,2622,19220920.0,8699
rec-10026-org,bryce,mason,35.0,,,greensborough,7170,19670330.0,10026
rec-9013-org,ellie,hollind,131.0,dodwell street,,wyoming,4127,19311017.0,9013
rec-1682-org,sachin,ranson,71.0,carnegie crescent,,barwon heads,4355,19300203.0,1682
